"05/17/2018 12:56:15","PARQUET-1294"
"12/04/2018 14:28:00","PARQUET-1462"
"01/28/2019 18:33:37","PARQUET-1512"
"01/28/2019 17:50:52","PARQUET-1510"
"06/05/2018 11:16:05","PARQUET-1309"
"01/28/2019 18:37:15","PARQUET-1512"
"01/28/2019 17:50:52","PARQUET-1510"
"01/27/2019 22:42:58","PARQUET-1509"
"01/27/2019 21:25:53","PARQUET-1504"
"01/27/2019 20:38:02","PARQUET-1513"
"01/25/2019 09:21:15","PARQUET-1503"
"01/23/2019 16:45:55","PARQUET-1502"
"01/22/2019 14:59:37","PARQUET-1498"
"01/21/2019 11:47:17","PARQUET-1328"
"01/15/2019 13:08:43","PARQUET-1492"
"01/14/2019 15:33:51","PARQUET-1475"
"01/14/2019 13:41:32","PARQUET-1466"
"01/14/2019 10:59:13","PARQUET-1280"
"01/11/2019 13:54:42","PARQUET-1490"
"01/09/2019 13:42:00","PARQUET-1487"
"01/09/2019 13:40:01","PARQUET-1489"
"01/07/2019 16:46:06","PARQUET-1478"
"12/13/2018 18:28:11","PARQUET-1476"
"12/13/2018 16:58:07","PARQUET-1474"
"12/13/2018 14:37:41","PARQUET-1472"
"12/04/2018 14:28:00","PARQUET-1462"
"11/23/2018 13:54:36","PARQUET-1258"
"11/23/2018 13:03:34","PARQUET-1434"
"11/23/2018 12:59:50","PARQUET-1461"
"11/21/2018 13:51:00","PARQUET-1434"
"11/21/2018 17:12:00","PARQUET-1460"
"11/19/2018 23:07:55","PARQUET-1407"
"11/19/2018 13:18:28","PARQUET-1456"
"11/19/2018 13:15:39","PARQUET-1365"
"11/12/2018 11:13:31","PARQUET-1435"
"11/08/2018 18:23:32","PARQUET-1414"
"11/07/2018 12:31:43","PARQUET-1452"
"11/07/2018 11:19:10","PARQUET-1305"
"11/07/2018 09:44:06","PARQUET-1414"
"10/18/2018 14:08:13","PARQUET-1201"
"10/15/2018 15:06:58","PARQUET-1383"
"10/10/2018 17:54:54","PARQUET-1440"
"10/05/2018 11:16:42","PARQUET-1436"
"10/04/2018 15:26:49","PARQUET-1388"
"08/22/2018 14:36:12","PARQUET-1399"
"09/21/2018 17:08:39","PARQUET-1418"
"09/20/2018 16:23:29","PARQUET-1421"
"09/20/2018 11:13:18","PARQUET-1417"
"09/18/2018 13:38:56","PARQUET-1353"
"09/12/2018 14:14:20","PARQUET-1410"
"09/11/2018 13:56:57","PARQUET-1381"
"08/22/2018 13:11:52","PARQUET-1399"
"03/28/2018 15:57:37","PARQUET-1258"
"03/21/2018 16:26:58","PARQUET-1236"
"02/13/2018 17:08:44","PARQUET-1201"
"01/18/2018 17:05:11","PARQUET-1197"
"11/13/2017 13:56:08","PARQUET-1145"
"10/17/2017 21:21:05","PARQUET-1144"
"10/10/2017 21:37:15","PARQUET-906"
"07/31/2017 18:23:20","PARQUET-1049"
"07/30/2017 01:30:22","PARQUET-371"
"07/11/2016 20:00:45","PARQUET-609"
"01/29/2016 19:30:06","PARQUET-450"
"08/19/2018 11:12:36","PARQUET-1390"
"08/07/2018 18:35:38","PARQUET-1368"
"08/07/2018 17:56:42","PARQUET-1371"
"07/09/2018 10:10:24","PARQUET-1335"
"07/04/2018 13:58:33","PARQUET-1344"
"07/04/2018 00:24:53","PARQUET-1341"
"06/26/2018 09:38:23","PARQUET-1336"
"06/25/2018 08:24:15","PARQUET-1335"
"06/18/2018 09:47:25","PARQUET-952"
"06/12/2018 11:47:43","PARQUET-1321"
"06/05/2018 11:16:05","PARQUET-1309"
"06/04/2018 18:49:17","PARQUET-1317"
"06/04/2018 17:52:28","PARQUET-1317"
"06/04/2018 17:35:47","PARQUET-1311"
"05/31/2018 16:38:43","PARQUET-1304"
"05/24/2018 13:46:11","PARQUET-1253"
"05/17/2018 12:56:15","PARQUET-1294"
"05/15/2018 21:19:56","PARQUET-1296"
"05/13/2018 19:31:02","PARQUET-1297"
"05/09/2018 12:07:11","PARQUET-1293"
"05/07/2018 10:11:58","PARQUET-1285"
"03/29/2018 17:39:57","PARQUET-1258"
"04/26/2018 14:48:08","PARQUET-968"
"04/25/2018 14:09:03","PARQUET-1246"
"02/27/2018 14:19:14","PARQUET-1217"
"04/21/2018 15:58:35","PARQUET-1128"
"04/19/2018 14:14:08","PARQUET-1275"
"04/05/2018 22:17:12","PARQUET-1258"
"03/31/2018 02:53:49","PARQUET-1264"
"03/31/2018 02:51:23","PARQUET-1264"
"03/31/2018 00:33:43","PARQUET-1189"
"03/31/2018 00:31:01","PARQUET-1263"
"03/31/2018 00:24:17","PARQUET-1183"
"03/29/2018 17:39:57","PARQUET-1258"
"03/19/2018 14:43:12","PARQUET-1246"
"03/10/2018 01:14:11","PARQUET-1135"
"02/27/2018 14:19:14","PARQUET-1217"
"02/21/2018 18:40:07","PARQUET-787"
"02/19/2018 18:37:54","PARQUET-1208"
"02/15/2018 18:07:29","PARQUET-1215"
"01/30/2018 19:08:36","PARQUET-1198"
"01/25/2018 16:16:35","PARQUET-1065"
"01/22/2018 17:21:27","PARQUET-1170"
"01/19/2018 16:53:42","PARQUET-1191"
"01/18/2018 14:39:32","PARQUET-1197"
"01/13/2018 01:29:48","PARQUET-1025"
"01/10/2018 14:59:24","PARQUET-386"
"01/10/2018 14:54:01","PARQUET-1185"
"01/09/2018 16:02:21","PARQUET-1077"
"01/04/2018 19:32:31","PARQUET-1141"
"01/04/2018 17:50:39","PARQUET-357"
"12/13/2017 20:27:54","PARQUET-1142"
"11/29/2017 16:00:19","PARQUET-1156"
"11/15/2017 01:16:28","PARQUET-1143"
"11/10/2017 11:15:08","PARQUET-1149"
"11/09/2017 17:16:53","PARQUET-1153"
"11/09/2017 11:16:09","PARQUET-1152"
"11/07/2017 14:37:39","PARQUET-1115"
"10/11/2017 01:20:55","PARQUET-1133"
"07/29/2017 01:25:21","PARQUET-777"
"06/10/2017 00:22:31","PARQUET-1024"
"06/09/2017 23:31:14","PARQUET-1026"
"06/09/2017 20:34:21","PARQUET-1005"
"05/17/2017 02:19:06","PARQUET-990"
"05/13/2017 00:09:56","PARQUET-852"
"05/13/2017 00:09:56","PARQUET-852"
"05/13/2017 00:02:27","PARQUET-196"
"05/12/2017 23:40:29","PARQUET-969"
"04/22/2017 01:07:55","PARQUET-665"
"01/27/2017 00:39:31","PARQUET-772"
"01/27/2017 00:37:57","PARQUET-806"
"01/27/2017 00:34:22","PARQUET-822"
"01/27/2017 00:32:28","PARQUET-825"
"12/20/2016 23:35:57","PARQUET-801"
"12/08/2016 18:07:37","PARQUET-791"
"12/06/2016 02:01:38","PARQUET-220"
"12/06/2016 00:27:14","PARQUET-783"
"10/26/2016 18:47:44","PARQUET-753"
"01/06/2017 23:24:25","PARQUET-423"
"10/19/2016 02:45:32","PARQUET-751"
"10/13/2016 03:05:21","PARQUET-743"
"10/12/2016 18:35:51","PARQUET-686"
"10/05/2016 22:21:40","PARQUET-685"
"10/05/2016 22:20:41","PARQUET-726"
"10/04/2016 00:04:12","PARQUET-674"
"09/08/2016 23:48:42","PARQUET-660"
"09/08/2016 23:22:30","PARQUET-623"
"08/16/2016 19:12:00","PARQUET-400"
"08/03/2016 23:22:27","PARQUET-669"
"08/01/2016 23:38:07","PARQUET-511"
"07/17/2016 23:59:20","PARQUET-651"
"04/20/2016 17:41:22","PARQUET-358"
"07/15/2016 18:53:33","PARQUET-389"
"07/13/2016 23:50:08","PARQUET-654"
"06/30/2016 18:54:08","PARQUET-612"
"06/30/2016 18:50:59","PARQUET-642"
"06/30/2016 18:47:48","PARQUET-645"
"06/30/2016 18:41:51","PARQUET-544"
"05/05/2016 22:54:28","PARQUET-372"
"04/26/2016 00:05:11","PARQUET-560"
"04/23/2016 02:42:35","PARQUET-569"
"04/23/2016 02:39:52","PARQUET-548"
"04/21/2016 05:47:49","PARQUET-585"
"04/19/2016 18:17:01","PARQUET-484"
"04/17/2016 02:25:31","PARQUET-580"
"04/17/2016 02:23:59","PARQUET-581"
"03/25/2016 20:19:39","PARQUET-571"
"03/09/2016 22:20:37","PARQUET-384"
"12/08/2015 23:45:48","PARQUET-382"
"03/05/2016 12:45:25","PARQUET-528"
"02/22/2016 03:36:50","PARQUET-529"
"02/16/2016 01:37:04","PARQUET-431"
"02/16/2016 01:35:33","PARQUET-430"
"02/03/2016 21:45:27","PARQUET-415"
"02/01/2016 19:09:20","PARQUET-495"
"01/29/2016 20:38:34","PARQUET-432"
"01/29/2016 02:33:08","PARQUET-393"
"01/12/2016 23:45:24","PARQUET-422"
"01/12/2016 23:21:32","PARQUET-421"
"01/07/2016 17:48:02","PARQUET-413"
"12/16/2015 20:41:46","PARQUET-318"
"12/11/2015 22:17:04","PARQUET-353"
"12/08/2015 23:41:38","PARQUET-99"
"12/08/2015 19:39:47","PARQUET-305"
"12/08/2015 19:15:30","PARQUET-352"
"12/08/2015 19:02:31","PARQUET-349"
"12/04/2015 20:47:38","PARQUET-387"
"12/01/2015 01:26:37","PARQUET-396"
"11/19/2015 19:46:07","PARQUET-378"
"11/18/2015 00:56:09","PARQUET-380"
"11/18/2015 00:09:50","PARQUET-364"
"10/29/2015 23:42:43","PARQUET-241"
"10/20/2015 00:51:07","PARQUET-373"
"09/19/2015 00:08:49","PARQUET-355"
"09/12/2015 00:14:00","PARQUET-363"
"09/11/2015 19:31:38","PARQUET-335"
"08/21/2015 00:23:22","PARQUET-361"
"08/20/2015 23:27:00","PARQUET-356"
"08/20/2015 23:21:12","PARQUET-343"
"08/06/2015 01:29:00","PARQUET-341"
"01/06/2017 20:47:02","PARQUET-348"
"12/20/2016 23:35:57","PARQUET-801"
"12/08/2016 18:07:37","PARQUET-791"
"12/07/2016 20:07:03","PARQUET-321"
"12/06/2016 02:01:38","PARQUET-220"
"12/06/2016 00:49:31","PARQUET-786"
"12/06/2016 00:27:14","PARQUET-783"
"11/09/2016 18:01:57","PARQUET-765"
"11/09/2016 17:58:59","PARQUET-755"
"11/07/2016 17:38:37","PARQUET-768"
"10/26/2016 18:47:44","PARQUET-753"
"10/26/2016 18:09:56","PARQUET-423"
"10/19/2016 02:45:32","PARQUET-751"
"10/13/2016 19:55:42","PARQUET-392"
"10/13/2016 19:54:31","PARQUET-392"
"10/13/2016 17:26:38","PARQUET-392"
"10/13/2016 03:05:21","PARQUET-743"
"10/12/2016 18:35:51","PARQUET-686"
"10/10/2016 22:11:07","PARQUET-740"
"10/07/2016 23:28:40","PARQUET-727"
"10/05/2016 22:21:40","PARQUET-685"
"10/05/2016 22:20:41","PARQUET-726"
"10/04/2016 00:04:12","PARQUET-674"
"09/08/2016 23:48:42","PARQUET-660"
"09/08/2016 23:22:30","PARQUET-623"
"08/29/2016 20:34:27","PARQUET-696"
"08/16/2016 19:40:52","PARQUET-460"
"08/16/2016 19:12:00","PARQUET-400"
"08/15/2016 23:59:03","PARQUET-146"
"08/11/2016 22:30:43","PARQUET-601"
"08/06/2016 01:22:27","PARQUET-667"
"08/03/2016 23:22:27","PARQUET-669"
"08/03/2016 23:14:26","PARQUET-668"
"08/01/2016 23:38:07","PARQUET-511"
"07/27/2016 21:27:53","PARQUET-667"
"07/18/2016 01:27:20","PARQUET-543"
"07/17/2016 23:59:20","PARQUET-651"
"07/15/2016 18:56:32","PARQUET-540"
"07/15/2016 18:53:33","PARQUET-389"
"07/15/2016 18:49:50","PARQUET-663"
"07/13/2016 23:50:08","PARQUET-654"
"06/30/2016 18:54:08","PARQUET-612"
"06/30/2016 18:50:59","PARQUET-642"
"06/30/2016 18:47:48","PARQUET-645"
"06/30/2016 18:41:51","PARQUET-544"
"05/05/2016 22:56:53","PARQUET-367"
"05/05/2016 22:54:28","PARQUET-372"
"04/26/2016 00:05:11","PARQUET-560"
"04/23/2016 02:42:35","PARQUET-569"
"04/23/2016 02:39:52","PARQUET-548"
"03/25/2015 03:33:03","PARQUET-225"
"07/07/2015 17:55:32","PARQUET-327."
"04/21/2016 05:47:49","PARQUET-585"
"04/20/2016 17:41:22","PARQUET-358"
"04/19/2016 18:17:01","PARQUET-484"
"04/19/2016 17:26:34","PARQUET-584"
"04/17/2016 02:25:31","PARQUET-580"
"04/17/2016 02:23:59","PARQUET-581"
"03/25/2016 20:19:39","PARQUET-571"
"03/09/2016 22:20:37","PARQUET-384"
"03/05/2016 12:45:25","PARQUET-528"
"02/26/2016 19:28:07","PARQUET-397"
"02/22/2016 03:36:50","PARQUET-529"
"02/16/2016 01:37:04","PARQUET-431"
"02/16/2016 01:35:33","PARQUET-430"
"02/06/2016 20:57:19","PARQUET-385"
"02/06/2016 20:41:21","PARQUET-509"
"02/03/2016 21:45:27","PARQUET-415"
"02/03/2016 20:49:08","PARQUET-410"
"02/01/2016 19:09:20","PARQUET-495"
"02/01/2016 04:21:48","PARQUET-480"
"01/29/2016 20:38:34","PARQUET-432"
"01/29/2016 02:33:08","PARQUET-393"
"01/12/2016 23:45:24","PARQUET-422"
"01/12/2016 23:21:32","PARQUET-421"
"01/12/2016 23:15:40","PARQUET-212"
"01/07/2016 17:48:02","PARQUET-413"
"12/18/2015 00:42:14","PARQUET-404"
"12/16/2015 20:41:46","PARQUET-318"
"12/13/2015 00:35:21","PARQUET-334"
"12/11/2015 22:17:04","PARQUET-353"
"12/08/2015 23:45:48","PARQUET-382"
"12/08/2015 23:41:38","PARQUET-99"
"12/08/2015 19:39:47","PARQUET-305"
"12/08/2015 19:15:30","PARQUET-352"
"12/08/2015 19:02:31","PARQUET-349"
"12/04/2015 20:47:38","PARQUET-387"
"12/03/2015 17:49:51","PARQUET-398"
"12/03/2015 16:56:45","PARQUET-398"
"12/01/2015 01:26:37","PARQUET-396"
"11/19/2015 19:46:07","PARQUET-378"
"11/18/2015 00:56:09","PARQUET-380"
"11/18/2015 00:09:50","PARQUET-364"
"11/04/2015 18:13:09","PARQUET-77"
"10/29/2015 23:42:43","PARQUET-241"
"10/27/2015 23:08:17","PARQUET-369"
"10/20/2015 00:51:07","PARQUET-373"
"10/14/2015 00:54:03","PARQUET-381"
"09/19/2015 00:08:49","PARQUET-355"
"09/17/2015 20:46:41","PARQUET-360"
"09/15/2015 01:56:52","PARQUET-375"
"09/15/2015 01:39:25","PARQUET-376"
"09/12/2015 00:14:00","PARQUET-363"
"09/11/2015 19:31:38","PARQUET-335"
"08/21/2015 00:23:22","PARQUET-361"
"08/20/2015 23:27:00","PARQUET-356"
"08/20/2015 23:21:12","PARQUET-343"
"08/20/2015 22:52:56","PARQUET-362"
"08/06/2015 01:29:00","PARQUET-341"
"08/01/2015 01:57:19","PARQUET-346"
"07/28/2015 23:55:14","PARQUET-342"
"07/20/2015 18:59:29","PARQUET-340"
"07/17/2015 02:18:07","PARQUET-339"
"07/17/2015 01:42:38","PARQUET-336"
"07/17/2015 01:41:04","PARQUET-337"
"07/17/2015 01:39:48","PARQUET-338"
"07/14/2015 18:56:20","PARQUET-331"
"07/13/2015 19:36:18","PARQUET-279"
"07/12/2015 01:51:28","PARQUET-292"
"07/12/2015 01:26:51","PARQUET-329"
"07/09/2015 19:19:51","PARQUET-246"
"07/03/2015 19:53:22","PARQUET-324"
"07/03/2015 19:51:34","PARQUET-152"
"07/02/2015 02:30:29","PARQUET-290"
"07/02/2015 02:18:41","PARQUET-289"
"07/02/2015 01:53:34","PARQUET-308"
"07/02/2015 01:46:23","PARQUET-325"
"07/02/2015 01:33:39","PARQUET-320"
"07/01/2015 03:34:48","PARQUET-251"
"06/30/2015 20:00:37","PARQUET-316"
"06/26/2015 06:48:00","PARQUET-317"
"06/25/2015 18:40:21","PARQUET-248"
"06/25/2015 01:02:30","PARQUET-284"
"06/24/2015 22:58:04","PARQUET-201"
"06/23/2015 02:11:27","PARQUET-306"
"06/22/2015 23:28:42","PARQUET-311"
"06/22/2015 21:37:37","PARQUET-314"
"06/19/2015 02:50:28","PARQUET-297"
"06/19/2015 01:58:45","PARQUET-297"
"06/18/2015 20:35:28","PARQUET-264"
"06/18/2015 01:24:27","PARQUET-309"
"06/18/2015 01:11:03","PARQUET-263"
"06/17/2015 18:17:23","PARQUET-246"
"06/16/2015 18:49:32","PARQUET-178"
"04/29/2015 02:16:28","PARQUET-265"
"06/05/2015 19:32:54","PARQUET-266"
"06/04/2015 19:45:50","PARQUET-286"
"06/02/2015 02:46:29","PARQUET-285"
"06/01/2015 23:21:53","PARQUET-151"
"05/26/2015 23:31:51","PARQUET-223"
"05/22/2015 01:18:03","PARQUET-262"
"05/20/2015 04:36:04","PARQUET-287"
"05/19/2015 20:26:07","PARQUET-164"
"05/18/2015 19:08:32","PARQUET-243"
"05/15/2015 22:07:14","PARQUET-278"
"05/15/2015 21:47:54","PARQUET-274"
"05/15/2015 21:41:15","PARQUET-253"
"05/15/2015 21:40:27","PARQUET-254"
"05/15/2015 01:35:29","PARQUET-263"
"05/15/2015 00:58:22","PARQUET-263"
"05/15/2015 00:39:39","PARQUET-265"
"04/28/2015 23:39:20","PARQUET-245"
